location_id,city_id,name,city_zone,zone_id,location_type
DAT-LOC-0016,DAT,Milltown Central,Milltown,DAT-ZONE-006,metro_station
DAT-LOC-0217,DAT,Wharton Rd & Prospect St,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0178,DAT,Montrose Ave & Beacon St,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0093,DAT,Cedar Blvd & Sable St,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0168,DAT,Wharton Rd & Copper Ln,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0219,DAT,Ashton Blvd & Ledger Rd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0293,DAT,Cedar Blvd & Prospect St,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0284,DAT,Copper Ln & Baldwin Ave,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0186,DAT,Cedar Blvd & Ashton Blvd,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0150,DAT,Kingsley Rd & Cedar Blvd,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0078,DAT,Ferry St & Copper Ln,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0085,DAT,Grant Rd & Elm St,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0262,DAT,Concourse Ave & Baldwin Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0193,DAT,Ashton Blvd & Cedar Blvd,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0115,DAT,Beacon St & Montrose Ave,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0061,DAT,Beacon St & Grant Rd,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0258,DAT,Elm St & Kingsley Rd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0067,DAT,Grant Rd & Kingsley Rd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0002,DAT,Ashford Row Station,Ashford Row,DAT-ZONE-002,metro_station
DAT-LOC-0064,DAT,Ashton Blvd & Ferry St,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0083,DAT,Baldwin Ave & Turnpike Ave,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0123,DAT,Cedar Blvd & Grant Rd,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0036,DAT,Milltown Station,Milltown,DAT-ZONE-006,metro_station
DAT-LOC-0249,DAT,Turnpike Ave & Baldwin Ave,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0025,DAT,Harrow Point Interchange,Harrow Point,DAT-ZONE-005,metro_station
DAT-LOC-0266,DAT,Sable St & Vine Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0287,DAT,Ledger Rd & Grant Rd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0023,DAT,Union Flats Terminal,Union Flats,DAT-ZONE-003,metro_station
DAT-LOC-0084,DAT,Prospect St & Hollow Ln,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0132,DAT,Vine Ave & Delancy Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0110,DAT,Kingsley Rd & Ledger Rd,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0298,DAT,Concourse Ave & Beacon St,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0104,DAT,Foundry Ln & Cedar Blvd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0230,DAT,Delancy Ave & Sable St,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0164,DAT,Beacon St & Prospect St,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0220,DAT,Cedar Blvd & Delancy Ave,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0157,DAT,Delancy Ave & Copper Ln,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0045,DAT,Harrow Point Central,Harrow Point,DAT-ZONE-005,metro_station
DAT-LOC-0050,DAT,Northbank Interchange,Northbank,DAT-ZONE-010,metro_station
DAT-LOC-0194,DAT,Beacon St & Grant Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0173,DAT,Elm St & Concourse Ave,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0265,DAT,Sable St & Turnpike Ave,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0076,DAT,Turnpike Ave & Ferry St,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0203,DAT,Sable St & Ferry St,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0087,DAT,Ashton Blvd & Concourse Ave,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0189,DAT,Beacon St & Wharton Rd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0004,DAT,Bellwood Terminal,Bellwood,DAT-ZONE-004,metro_station
DAT-LOC-0048,DAT,Lakeside Loop Station,Lakeside Loop,DAT-ZONE-008,metro_station
DAT-LOC-0184,DAT,Vine Ave & Foundry Ln,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0066,DAT,Concourse Ave & Kingsley Rd,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0166,DAT,Grant Rd & Kingsley Rd,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0118,DAT,Kingsley Rd & Foundry Ln,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0188,DAT,Turnpike Ave & Kingsley Rd,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0042,DAT,Ashford Row Station,Ashford Row,DAT-ZONE-002,metro_station
DAT-LOC-0297,DAT,Sable St & Ashton Blvd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0058,DAT,Lakeside Loop Interchange,Lakeside Loop,DAT-ZONE-008,metro_station
DAT-LOC-0099,DAT,Sable St & Wharton Rd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0140,DAT,Grant Rd & Wharton Rd,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0240,DAT,Wharton Rd & Beacon St,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0259,DAT,Wharton Rd & Hollow Ln,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0069,DAT,Vine Ave & Beacon St,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0253,DAT,Wharton Rd & Turnpike Ave,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0233,DAT,Grant Rd & Ashton Blvd,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0146,DAT,Prospect St & Delancy Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0172,DAT,Copper Ln & Vine Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0055,DAT,Harrow Point Terminal,Harrow Point,DAT-ZONE-005,metro_station
DAT-LOC-0153,DAT,Ferry St & Beacon St,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0005,DAT,Harrow Point Station,Harrow Point,DAT-ZONE-005,metro_station
DAT-LOC-0279,DAT,Turnpike Ave & Foundry Ln,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0149,DAT,Baldwin Ave & Copper Ln,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0096,DAT,Grant Rd & Montrose Ave,Milltown,DAT-ZONE-006,bus_stop
DAT-LOC-0254,DAT,Kingsley Rd & Delancy Ave,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0204,DAT,Ashton Blvd & Kingsley Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0019,DAT,Founders Square Station,Founders Square,DAT-ZONE-009,metro_station
DAT-LOC-0091,DAT,Baldwin Ave & Foundry Ln,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0214,DAT,Delancy Ave & Baldwin Ave,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0090,DAT,Prospect St & Vine Ave,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0020,DAT,Northbank Central,Northbank,DAT-ZONE-010,metro_station
DAT-LOC-0274,DAT,Copper Ln & Wharton Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0119,DAT,Grant Rd & Ashton Blvd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0046,DAT,Milltown Station,Milltown,DAT-ZONE-006,metro_station
DAT-LOC-0031,DAT,Central Yard Central,Central Yard,DAT-ZONE-001,metro_station
DAT-LOC-0147,DAT,Delancy Ave & Kingsley Rd,Kestrel Heights,DAT-ZONE-007,bus_stop
DAT-LOC-0165,DAT,Ferry St & Ledger Rd,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0148,DAT,Elm St & Ferry St,Lakeside Loop,DAT-ZONE-008,bus_stop
DAT-LOC-0103,DAT,Grant Rd & Sable St,Union Flats,DAT-ZONE-003,bus_stop
DAT-LOC-0245,DAT,Ledger Rd & Kingsley Rd,Harrow Point,DAT-ZONE-005,bus_stop
DAT-LOC-0244,DAT,Delancy Ave & Grant Rd,Bellwood,DAT-ZONE-004,bus_stop
DAT-LOC-0209,DAT,Cedar Blvd & Ferry St,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0081,DAT,Copper Ln & Elm St,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0282,DAT,Sable St & Beacon St,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0003,DAT,Union Flats Interchange,Union Flats,DAT-ZONE-003,metro_station
DAT-LOC-0071,DAT,Grant Rd & Montrose Ave,Central Yard,DAT-ZONE-001,bus_stop
DAT-LOC-0299,DAT,Cedar Blvd & Kingsley Rd,Founders Square,DAT-ZONE-009,bus_stop
DAT-LOC-0242,DAT,Copper Ln & Vine Ave,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0170,DAT,Wharton Rd & Vine Ave,Northbank,DAT-ZONE-010,bus_stop
DAT-LOC-0212,DAT,Foundry Ln & Copper Ln,Ashford Row,DAT-ZONE-002,bus_stop
DAT-LOC-0052,DAT,Ashford Row Station,Ashford Row,DAT-ZONE-002,metro_station
DAT-LOC-0027,DAT,Kestrel Heights Central,Kestrel Heights,DAT-ZONE-007,metro_station
