schedule_id,route_id,corridor_id,direction,day_type,start_time,estimated_ridership
DAT-SCH-003793,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:09,380
DAT-SCH-003794,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:13,420
DAT-SCH-003795,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:16,420
DAT-SCH-003796,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:19,361
DAT-SCH-003797,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:22,392
DAT-SCH-003798,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:26,419
DAT-SCH-003799,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:30,349
DAT-SCH-003800,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:34,420
DAT-SCH-003801,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:38,364
DAT-SCH-003802,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:42,420
DAT-SCH-003803,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:45,420
DAT-SCH-003804,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:48,386
DAT-SCH-003805,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:52,414
DAT-SCH-003806,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,09:56,420
DAT-SCH-003807,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,10:00,150
DAT-SCH-003808,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,10:09,133
DAT-SCH-003809,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,10:18,140
DAT-SCH-003810,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,10:29,145
DAT-SCH-003811,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,10:38,119
DAT-SCH-003812,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,10:48,110
DAT-SCH-003813,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,10:58,129
DAT-SCH-003814,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,11:08,112
DAT-SCH-003815,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,11:18,146
DAT-SCH-003816,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,11:29,105
DAT-SCH-003817,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,11:39,126
DAT-SCH-003818,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,11:50,139
DAT-SCH-003819,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,12:01,137
DAT-SCH-003820,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,12:11,151
DAT-SCH-003821,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,12:21,107
DAT-SCH-003822,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,12:30,175
DAT-SCH-003823,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,12:41,162
DAT-SCH-003824,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,12:50,127
DAT-SCH-003825,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,12:59,105
DAT-SCH-003826,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,13:10,158
DAT-SCH-003827,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,13:19,147
DAT-SCH-003828,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,13:28,140
DAT-SCH-003829,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,13:39,128
DAT-SCH-003830,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,13:50,153
DAT-SCH-003831,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:00,193
DAT-SCH-003832,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:07,159
DAT-SCH-003833,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:13,198
DAT-SCH-003834,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:20,167
DAT-SCH-003835,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:27,214
DAT-SCH-003836,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:33,141
DAT-SCH-003837,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:40,196
DAT-SCH-003838,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:47,148
DAT-SCH-003839,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:53,186
DAT-SCH-003840,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,14:59,154
DAT-SCH-003841,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:05,183
DAT-SCH-003842,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:11,217
DAT-SCH-003843,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:17,155
DAT-SCH-003844,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:23,155
DAT-SCH-003845,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:30,213
DAT-SCH-003846,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:37,163
DAT-SCH-003847,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:43,196
DAT-SCH-003848,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:49,140
DAT-SCH-003849,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,15:55,218
DAT-SCH-003850,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:01,181
DAT-SCH-003851,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:08,200
DAT-SCH-003852,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:15,223
DAT-SCH-003853,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:22,203
DAT-SCH-003854,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:29,204
DAT-SCH-003855,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:36,159
DAT-SCH-003856,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:43,194
DAT-SCH-003857,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:50,206
DAT-SCH-003858,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,16:56,143
DAT-SCH-003859,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:02,242
DAT-SCH-003860,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:09,218
DAT-SCH-003861,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:17,211
DAT-SCH-003862,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:24,316
DAT-SCH-003863,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:31,243
DAT-SCH-003864,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:37,210
DAT-SCH-003865,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:44,278
DAT-SCH-003866,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:51,244
DAT-SCH-003867,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,17:58,280
DAT-SCH-003868,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,18:06,233
DAT-SCH-003869,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,18:13,252
DAT-SCH-003870,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,18:20,241
DAT-SCH-003871,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,18:28,279
DAT-SCH-003872,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,18:36,250
DAT-SCH-003873,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,18:44,268
DAT-SCH-003874,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,18:51,217
DAT-SCH-003875,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,18:58,228
DAT-SCH-003876,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,19:05,247
DAT-SCH-003877,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,19:11,251
DAT-SCH-003878,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,19:18,205
DAT-SCH-003879,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,19:24,218
DAT-SCH-003880,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,19:31,290
DAT-SCH-003881,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,19:39,269
DAT-SCH-003882,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,19:46,227
DAT-SCH-003883,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,19:53,286
DAT-SCH-003884,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:00,295
DAT-SCH-003885,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:07,308
DAT-SCH-003886,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:14,258
DAT-SCH-003887,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:21,265
DAT-SCH-003888,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:27,258
DAT-SCH-003889,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:33,214
DAT-SCH-003890,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:40,190
DAT-SCH-003891,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:48,289
DAT-SCH-003892,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,20:55,227
DAT-SCH-003893,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,21:02,39
DAT-SCH-003894,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,21:23,51
DAT-SCH-003895,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,21:41,53
DAT-SCH-003896,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,22:00,57
DAT-SCH-003897,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,22:19,54
DAT-SCH-003898,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,22:37,54
DAT-SCH-003899,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,22:59,55
DAT-SCH-003900,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekday,23:19,60
DAT-SCH-003901,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,06:03,77
DAT-SCH-003902,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,06:17,72
DAT-SCH-003903,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,06:32,75
DAT-SCH-003904,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,06:48,89
DAT-SCH-003905,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,07:02,58
DAT-SCH-003906,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,07:15,94
DAT-SCH-003907,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,07:31,56
DAT-SCH-003908,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,07:45,94
DAT-SCH-003909,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,07:59,63
DAT-SCH-003910,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,08:11,67
DAT-SCH-003911,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,08:26,90
DAT-SCH-003912,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,08:40,92
DAT-SCH-003913,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,08:52,90
DAT-SCH-003914,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,09:06,77
DAT-SCH-003915,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,09:20,71
DAT-SCH-003916,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,09:36,92
DAT-SCH-003917,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,09:49,61
DAT-SCH-003918,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,10:01,128
DAT-SCH-003919,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,10:16,127
DAT-SCH-003920,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,10:31,149
DAT-SCH-003921,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,10:46,129
DAT-SCH-003922,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,11:02,147
DAT-SCH-003923,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,11:17,120
DAT-SCH-003924,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,11:29,125
DAT-SCH-003925,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,11:45,136
DAT-SCH-003926,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,12:01,113
DAT-SCH-003927,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,12:16,126
DAT-SCH-003928,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,12:29,119
DAT-SCH-003929,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,12:43,149
DAT-SCH-003930,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,12:57,133
DAT-SCH-003931,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,13:10,159
DAT-SCH-003932,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,13:25,151
DAT-SCH-003933,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,13:37,156
DAT-SCH-003934,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,13:52,129
DAT-SCH-003935,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,14:06,111
DAT-SCH-003936,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,14:19,135
DAT-SCH-003937,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,14:32,127
DAT-SCH-003938,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,14:44,141
DAT-SCH-003939,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,14:58,151
DAT-SCH-003940,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,15:12,137
DAT-SCH-003941,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,15:28,124
DAT-SCH-003942,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,15:44,147
DAT-SCH-003943,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,16:00,164
DAT-SCH-003944,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,16:16,114
DAT-SCH-003945,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,16:28,139
DAT-SCH-003946,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,16:41,118
DAT-SCH-003947,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,16:55,134
DAT-SCH-003948,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,17:10,115
DAT-SCH-003949,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,17:25,117
DAT-SCH-003950,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,17:41,76
DAT-SCH-003951,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,17:55,86
DAT-SCH-003952,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,18:08,124
DAT-SCH-003953,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,18:22,132
DAT-SCH-003954,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,18:35,94
DAT-SCH-003955,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,18:47,122
DAT-SCH-003956,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,19:01,88
DAT-SCH-003957,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,19:15,130
DAT-SCH-003958,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,19:30,90
DAT-SCH-003959,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,19:44,117
DAT-SCH-003960,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,19:57,94
DAT-SCH-003961,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,20:10,118
DAT-SCH-003962,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,20:25,83
DAT-SCH-003963,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,20:38,84
DAT-SCH-003964,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,20:53,115
DAT-SCH-003965,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,21:07,40
DAT-SCH-003966,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,21:20,29
DAT-SCH-003967,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,21:32,40
DAT-SCH-003968,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,21:45,39
DAT-SCH-003969,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,21:57,40
DAT-SCH-003970,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,22:12,32
DAT-SCH-003971,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,22:27,41
DAT-SCH-003972,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,22:40,42
DAT-SCH-003973,DAT-RT-M004-OUT,DAT-RT-M004,outbound,weekend,22:53,24
DAT-SCH-003974,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,05:05,66
DAT-SCH-003975,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,05:27,49
DAT-SCH-003976,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,05:48,47
DAT-SCH-003977,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:10,315
DAT-SCH-003978,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:15,312
DAT-SCH-003979,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:20,367
DAT-SCH-003980,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:26,315
DAT-SCH-003981,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:32,287
DAT-SCH-003982,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:37,333
DAT-SCH-003983,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:43,285
DAT-SCH-003984,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:49,258
DAT-SCH-003985,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,06:55,266
DAT-SCH-003986,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:01,239
DAT-SCH-003987,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:07,329
DAT-SCH-003988,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:12,323
DAT-SCH-003989,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:18,268
DAT-SCH-003990,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:24,370
DAT-SCH-003991,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:29,341
DAT-SCH-003992,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:35,326
DAT-SCH-003993,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:41,334
DAT-SCH-003994,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:46,370
DAT-SCH-003995,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:52,258
DAT-SCH-003996,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,07:57,317
DAT-SCH-003997,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:02,258
DAT-SCH-003998,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:08,296
DAT-SCH-003999,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:13,347
DAT-SCH-004000,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:19,350
DAT-SCH-004001,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:24,346
DAT-SCH-004002,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:29,263
DAT-SCH-004003,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:34,271
DAT-SCH-004004,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:39,325
DAT-SCH-004005,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:44,253
DAT-SCH-004006,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:49,246
DAT-SCH-004007,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,08:55,300
DAT-SCH-004008,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:01,272
DAT-SCH-004009,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:06,280
DAT-SCH-004010,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:12,378
DAT-SCH-004011,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:17,301
DAT-SCH-004012,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:23,323
DAT-SCH-004013,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:29,305
DAT-SCH-004014,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:34,321
DAT-SCH-004015,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:39,281
DAT-SCH-004016,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:44,329
DAT-SCH-004017,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:50,339
DAT-SCH-004018,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,09:56,289
DAT-SCH-004019,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,10:01,121
DAT-SCH-004020,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,10:12,116
DAT-SCH-004021,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,10:23,105
DAT-SCH-004022,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,10:33,152
DAT-SCH-004023,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,10:42,119
DAT-SCH-004024,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,10:51,109
DAT-SCH-004025,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,11:02,166
DAT-SCH-004026,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,11:12,138
DAT-SCH-004027,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,11:21,145
DAT-SCH-004028,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,11:30,129
DAT-SCH-004029,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,11:39,145
DAT-SCH-004030,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,11:48,131
DAT-SCH-004031,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,11:57,124
DAT-SCH-004032,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,12:07,132
DAT-SCH-004033,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,12:16,142
DAT-SCH-004034,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,12:27,148
DAT-SCH-004035,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,12:37,117
DAT-SCH-004036,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,12:48,109
DAT-SCH-004037,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,12:57,123
DAT-SCH-004038,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,13:08,146
DAT-SCH-004039,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,13:18,105
DAT-SCH-004040,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,13:28,150
DAT-SCH-004041,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,13:38,121
DAT-SCH-004042,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,13:48,153
DAT-SCH-004043,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,13:57,135
DAT-SCH-004044,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:08,197
DAT-SCH-004045,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:14,167
DAT-SCH-004046,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:20,206
DAT-SCH-004047,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:26,181
DAT-SCH-004048,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:32,215
DAT-SCH-004049,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:39,153
DAT-SCH-004050,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:45,218
DAT-SCH-004051,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:52,220
DAT-SCH-004052,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,14:58,146
DAT-SCH-004053,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:05,188
DAT-SCH-004054,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:11,207
DAT-SCH-004055,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:17,172
DAT-SCH-004056,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:23,206
DAT-SCH-004057,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:30,152
DAT-SCH-004058,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:37,187
DAT-SCH-004059,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:44,164
DAT-SCH-004060,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:50,155
DAT-SCH-004061,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,15:55,155
DAT-SCH-004062,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:02,219
DAT-SCH-004063,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:09,193
DAT-SCH-004064,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:16,140
DAT-SCH-004065,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:23,201
DAT-SCH-004066,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:29,182
DAT-SCH-004067,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:35,190
DAT-SCH-004068,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:41,171
DAT-SCH-004069,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:47,174
DAT-SCH-004070,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:53,217
DAT-SCH-004071,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,16:59,182
DAT-SCH-004072,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,17:05,310
DAT-SCH-004073,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,17:09,291
DAT-SCH-004074,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,17:13,272
DAT-SCH-004075,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,17:18,266
DAT-SCH-004076,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,17:23,409
DAT-SCH-004077,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,17:28,328
DAT-SCH-004078,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,17:32,354
DAT-SCH-004079,DAT-RT-M004-IN,DAT-RT-M004,inbound,weekday,17:36,345
