screen_id,city_id,screen_type,location_id,vehicle_id,position,screen_size
DAT-SCR-002302,DAT,metro_station,DAT-LOC-0053,,platform,S
DAT-SCR-002303,DAT,metro_station,DAT-LOC-0053,,platform,S
DAT-SCR-002304,DAT,metro_station,DAT-LOC-0053,,platform,M
DAT-SCR-002305,DAT,metro_station,DAT-LOC-0053,,platform,M
DAT-SCR-002306,DAT,metro_station,DAT-LOC-0053,,platform,S
DAT-SCR-002307,DAT,metro_station,DAT-LOC-0053,,platform,S
DAT-SCR-002308,DAT,metro_station,DAT-LOC-0053,,platform,M
DAT-SCR-002309,DAT,metro_station,DAT-LOC-0053,,platform,S
DAT-SCR-002310,DAT,metro_station,DAT-LOC-0053,,platform,M
DAT-SCR-002311,DAT,metro_station,DAT-LOC-0053,,platform,M
DAT-SCR-002312,DAT,metro_station,DAT-LOC-0053,,platform,S
DAT-SCR-002313,DAT,metro_station,DAT-LOC-0030,,entrance_exit,L
DAT-SCR-002314,DAT,metro_station,DAT-LOC-0030,,entrance_exit,M
DAT-SCR-002315,DAT,metro_station,DAT-LOC-0030,,entrance_exit,L
DAT-SCR-002316,DAT,metro_station,DAT-LOC-0030,,entrance_exit,M
DAT-SCR-002317,DAT,metro_station,DAT-LOC-0030,,entrance_exit,L
DAT-SCR-002318,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002319,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002320,DAT,metro_station,DAT-LOC-0030,,platform,S
DAT-SCR-002321,DAT,metro_station,DAT-LOC-0030,,platform,S
DAT-SCR-002322,DAT,metro_station,DAT-LOC-0030,,platform,S
DAT-SCR-002323,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002324,DAT,metro_station,DAT-LOC-0030,,platform,S
DAT-SCR-002325,DAT,metro_station,DAT-LOC-0030,,platform,S
DAT-SCR-002326,DAT,metro_station,DAT-LOC-0030,,platform,S
DAT-SCR-002327,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002328,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002329,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002330,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002331,DAT,metro_station,DAT-LOC-0030,,platform,S
DAT-SCR-002332,DAT,metro_station,DAT-LOC-0030,,platform,L
DAT-SCR-002333,DAT,metro_station,DAT-LOC-0030,,platform,S
DAT-SCR-002334,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002335,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002336,DAT,metro_station,DAT-LOC-0030,,platform,M
DAT-SCR-002337,DAT,metro_station,DAT-LOC-0043,,entrance_exit,L
DAT-SCR-002338,DAT,metro_station,DAT-LOC-0043,,entrance_exit,M
DAT-SCR-002339,DAT,metro_station,DAT-LOC-0043,,entrance_exit,L
DAT-SCR-002340,DAT,metro_station,DAT-LOC-0043,,entrance_exit,M
DAT-SCR-002341,DAT,metro_station,DAT-LOC-0043,,entrance_exit,L
DAT-SCR-002342,DAT,metro_station,DAT-LOC-0043,,entrance_exit,M
DAT-SCR-002343,DAT,metro_station,DAT-LOC-0043,,platform,L
DAT-SCR-002344,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002345,DAT,metro_station,DAT-LOC-0043,,platform,L
DAT-SCR-002346,DAT,metro_station,DAT-LOC-0043,,platform,S
DAT-SCR-002347,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002348,DAT,metro_station,DAT-LOC-0043,,platform,L
DAT-SCR-002349,DAT,metro_station,DAT-LOC-0043,,platform,L
DAT-SCR-002350,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002351,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002352,DAT,metro_station,DAT-LOC-0043,,platform,S
DAT-SCR-002353,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002354,DAT,metro_station,DAT-LOC-0043,,platform,L
DAT-SCR-002355,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002356,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002357,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002358,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002359,DAT,metro_station,DAT-LOC-0043,,platform,L
DAT-SCR-002360,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002361,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002362,DAT,metro_station,DAT-LOC-0043,,platform,L
DAT-SCR-002363,DAT,metro_station,DAT-LOC-0043,,platform,M
DAT-SCR-002364,DAT,metro_station,DAT-LOC-0043,,platform,S
DAT-SCR-002365,DAT,metro_station,DAT-LOC-0043,,platform,L
DAT-SCR-002366,DAT,metro_station,DAT-LOC-0039,,entrance_exit,L
DAT-SCR-002367,DAT,metro_station,DAT-LOC-0039,,entrance_exit,L
DAT-SCR-002368,DAT,metro_station,DAT-LOC-0039,,entrance_exit,L
DAT-SCR-002369,DAT,metro_station,DAT-LOC-0039,,entrance_exit,M
DAT-SCR-002370,DAT,metro_station,DAT-LOC-0039,,entrance_exit,L
DAT-SCR-002371,DAT,metro_station,DAT-LOC-0039,,platform,M
DAT-SCR-002372,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002373,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002374,DAT,metro_station,DAT-LOC-0039,,platform,M
DAT-SCR-002375,DAT,metro_station,DAT-LOC-0039,,platform,L
DAT-SCR-002376,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002377,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002378,DAT,metro_station,DAT-LOC-0039,,platform,M
DAT-SCR-002379,DAT,metro_station,DAT-LOC-0039,,platform,L
DAT-SCR-002380,DAT,metro_station,DAT-LOC-0039,,platform,M
DAT-SCR-002381,DAT,metro_station,DAT-LOC-0039,,platform,M
DAT-SCR-002382,DAT,metro_station,DAT-LOC-0039,,platform,M
DAT-SCR-002383,DAT,metro_station,DAT-LOC-0039,,platform,M
DAT-SCR-002384,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002385,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002386,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002387,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002388,DAT,metro_station,DAT-LOC-0039,,platform,S
DAT-SCR-002389,DAT,metro_station,DAT-LOC-0039,,platform,L
DAT-SCR-002390,DAT,metro_station,DAT-LOC-0029,,entrance_exit,M
DAT-SCR-002391,DAT,metro_station,DAT-LOC-0029,,entrance_exit,L
DAT-SCR-002392,DAT,metro_station,DAT-LOC-0029,,entrance_exit,L
DAT-SCR-002393,DAT,metro_station,DAT-LOC-0029,,entrance_exit,M
DAT-SCR-002394,DAT,metro_station,DAT-LOC-0029,,entrance_exit,L
DAT-SCR-002395,DAT,metro_station,DAT-LOC-0029,,entrance_exit,L
DAT-SCR-002396,DAT,metro_station,DAT-LOC-0029,,entrance_exit,L
DAT-SCR-002397,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002398,DAT,metro_station,DAT-LOC-0029,,platform,S
DAT-SCR-002399,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002400,DAT,metro_station,DAT-LOC-0029,,platform,S
DAT-SCR-002401,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002402,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002403,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002404,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002405,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002406,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002407,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002408,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002409,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002410,DAT,metro_station,DAT-LOC-0029,,platform,S
DAT-SCR-002411,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002412,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002413,DAT,metro_station,DAT-LOC-0029,,platform,S
DAT-SCR-002414,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002415,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002416,DAT,metro_station,DAT-LOC-0029,,platform,S
DAT-SCR-002417,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002418,DAT,metro_station,DAT-LOC-0029,,platform,S
DAT-SCR-002419,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002420,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002421,DAT,metro_station,DAT-LOC-0029,,platform,L
DAT-SCR-002422,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002423,DAT,metro_station,DAT-LOC-0029,,platform,M
DAT-SCR-002424,DAT,metro_station,DAT-LOC-0021,,entrance_exit,L
DAT-SCR-002425,DAT,metro_station,DAT-LOC-0021,,entrance_exit,M
DAT-SCR-002426,DAT,metro_station,DAT-LOC-0021,,entrance_exit,L
DAT-SCR-002427,DAT,metro_station,DAT-LOC-0021,,entrance_exit,L
DAT-SCR-002428,DAT,metro_station,DAT-LOC-0021,,entrance_exit,M
DAT-SCR-002429,DAT,metro_station,DAT-LOC-0021,,entrance_exit,M
DAT-SCR-002430,DAT,metro_station,DAT-LOC-0021,,platform,S
DAT-SCR-002431,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002432,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002433,DAT,metro_station,DAT-LOC-0021,,platform,L
DAT-SCR-002434,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002435,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002436,DAT,metro_station,DAT-LOC-0021,,platform,L
DAT-SCR-002437,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002438,DAT,metro_station,DAT-LOC-0021,,platform,S
DAT-SCR-002439,DAT,metro_station,DAT-LOC-0021,,platform,S
DAT-SCR-002440,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002441,DAT,metro_station,DAT-LOC-0021,,platform,S
DAT-SCR-002442,DAT,metro_station,DAT-LOC-0021,,platform,L
DAT-SCR-002443,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002444,DAT,metro_station,DAT-LOC-0021,,platform,L
DAT-SCR-002445,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002446,DAT,metro_station,DAT-LOC-0021,,platform,S
DAT-SCR-002447,DAT,metro_station,DAT-LOC-0021,,platform,L
DAT-SCR-002448,DAT,metro_station,DAT-LOC-0021,,platform,L
DAT-SCR-002449,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002450,DAT,metro_station,DAT-LOC-0021,,platform,L
DAT-SCR-002451,DAT,metro_station,DAT-LOC-0021,,platform,M
DAT-SCR-002452,DAT,metro_station,DAT-LOC-0021,,platform,S
DAT-SCR-002453,DAT,metro_station,DAT-LOC-0021,,platform,L
DAT-SCR-002454,DAT,metro_station,DAT-LOC-0056,,entrance_exit,L
DAT-SCR-002455,DAT,metro_station,DAT-LOC-0056,,entrance_exit,L
DAT-SCR-002456,DAT,metro_station,DAT-LOC-0056,,entrance_exit,M
DAT-SCR-002457,DAT,metro_station,DAT-LOC-0056,,entrance_exit,L
DAT-SCR-002458,DAT,metro_station,DAT-LOC-0056,,entrance_exit,M
DAT-SCR-002459,DAT,metro_station,DAT-LOC-0056,,platform,M
DAT-SCR-002460,DAT,metro_station,DAT-LOC-0056,,platform,M
DAT-SCR-002461,DAT,metro_station,DAT-LOC-0056,,platform,S
DAT-SCR-002462,DAT,metro_station,DAT-LOC-0056,,platform,L
DAT-SCR-002463,DAT,metro_station,DAT-LOC-0056,,platform,L
DAT-SCR-002464,DAT,metro_station,DAT-LOC-0056,,platform,S
DAT-SCR-002465,DAT,metro_station,DAT-LOC-0056,,platform,M
DAT-SCR-002466,DAT,metro_station,DAT-LOC-0056,,platform,M
DAT-SCR-002467,DAT,metro_station,DAT-LOC-0056,,platform,M
DAT-SCR-002468,DAT,metro_station,DAT-LOC-0056,,platform,M
DAT-SCR-002469,DAT,metro_station,DAT-LOC-0056,,platform,L
DAT-SCR-002470,DAT,metro_station,DAT-LOC-0056,,platform,L
DAT-SCR-002471,DAT,metro_station,DAT-LOC-0056,,platform,L
DAT-SCR-002472,DAT,metro_station,DAT-LOC-0056,,platform,M
DAT-SCR-002473,DAT,metro_station,DAT-LOC-0056,,platform,L
DAT-SCR-002474,DAT,metro_station,DAT-LOC-0056,,platform,S
DAT-SCR-002475,DAT,metro_station,DAT-LOC-0056,,platform,M
DAT-SCR-002476,DAT,metro_station,DAT-LOC-0056,,platform,S
DAT-SCR-002477,DAT,metro_station,DAT-LOC-0056,,platform,L
DAT-SCR-002478,DAT,metro_station,DAT-LOC-0056,,platform,L
DAT-SCR-002479,DAT,metro_station,DAT-LOC-0040,,entrance_exit,L
DAT-SCR-002480,DAT,metro_station,DAT-LOC-0040,,entrance_exit,M
DAT-SCR-002481,DAT,metro_station,DAT-LOC-0040,,entrance_exit,L
DAT-SCR-002482,DAT,metro_station,DAT-LOC-0040,,entrance_exit,M
DAT-SCR-002483,DAT,metro_station,DAT-LOC-0040,,entrance_exit,M
DAT-SCR-002484,DAT,metro_station,DAT-LOC-0040,,entrance_exit,L
DAT-SCR-002485,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002486,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002487,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002488,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002489,DAT,metro_station,DAT-LOC-0040,,platform,S
DAT-SCR-002490,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002491,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002492,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002493,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002494,DAT,metro_station,DAT-LOC-0040,,platform,S
DAT-SCR-002495,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002496,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002497,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002498,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002499,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002500,DAT,metro_station,DAT-LOC-0040,,platform,S
DAT-SCR-002501,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002502,DAT,metro_station,DAT-LOC-0040,,platform,S
DAT-SCR-002503,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002504,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002505,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002506,DAT,metro_station,DAT-LOC-0040,,platform,S
DAT-SCR-002507,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002508,DAT,metro_station,DAT-LOC-0040,,platform,L
DAT-SCR-002509,DAT,metro_station,DAT-LOC-0040,,platform,M
DAT-SCR-002510,DAT,metro_station,DAT-LOC-0035,,entrance_exit,L
DAT-SCR-002511,DAT,metro_station,DAT-LOC-0035,,entrance_exit,L
DAT-SCR-002512,DAT,metro_station,DAT-LOC-0035,,entrance_exit,M
DAT-SCR-002513,DAT,metro_station,DAT-LOC-0035,,entrance_exit,S
DAT-SCR-002514,DAT,metro_station,DAT-LOC-0035,,entrance_exit,L
DAT-SCR-002515,DAT,metro_station,DAT-LOC-0035,,entrance_exit,L
DAT-SCR-002516,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002517,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002518,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002519,DAT,metro_station,DAT-LOC-0035,,platform,L
DAT-SCR-002520,DAT,metro_station,DAT-LOC-0035,,platform,L
DAT-SCR-002521,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002522,DAT,metro_station,DAT-LOC-0035,,platform,L
DAT-SCR-002523,DAT,metro_station,DAT-LOC-0035,,platform,S
DAT-SCR-002524,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002525,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002526,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002527,DAT,metro_station,DAT-LOC-0035,,platform,L
DAT-SCR-002528,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002529,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002530,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002531,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002532,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002533,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002534,DAT,metro_station,DAT-LOC-0035,,platform,L
DAT-SCR-002535,DAT,metro_station,DAT-LOC-0035,,platform,L
DAT-SCR-002536,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002537,DAT,metro_station,DAT-LOC-0035,,platform,S
DAT-SCR-002538,DAT,metro_station,DAT-LOC-0035,,platform,M
DAT-SCR-002539,DAT,metro_station,DAT-LOC-0035,,platform,L
DAT-SCR-002540,DAT,metro_station,DAT-LOC-0035,,platform,L
DAT-SCR-002541,DAT,metro_station,DAT-LOC-0057,,entrance_exit,L
DAT-SCR-002542,DAT,metro_station,DAT-LOC-0057,,entrance_exit,L
DAT-SCR-002543,DAT,metro_station,DAT-LOC-0057,,entrance_exit,L
DAT-SCR-002544,DAT,metro_station,DAT-LOC-0057,,entrance_exit,L
DAT-SCR-002545,DAT,metro_station,DAT-LOC-0057,,entrance_exit,M
DAT-SCR-002546,DAT,metro_station,DAT-LOC-0057,,entrance_exit,L
DAT-SCR-002547,DAT,metro_station,DAT-LOC-0057,,platform,M
DAT-SCR-002548,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002549,DAT,metro_station,DAT-LOC-0057,,platform,M
DAT-SCR-002550,DAT,metro_station,DAT-LOC-0057,,platform,M
DAT-SCR-002551,DAT,metro_station,DAT-LOC-0057,,platform,L
DAT-SCR-002552,DAT,metro_station,DAT-LOC-0057,,platform,L
DAT-SCR-002553,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002554,DAT,metro_station,DAT-LOC-0057,,platform,L
DAT-SCR-002555,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002556,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002557,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002558,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002559,DAT,metro_station,DAT-LOC-0057,,platform,L
DAT-SCR-002560,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002561,DAT,metro_station,DAT-LOC-0057,,platform,M
DAT-SCR-002562,DAT,metro_station,DAT-LOC-0057,,platform,M
DAT-SCR-002563,DAT,metro_station,DAT-LOC-0057,,platform,L
DAT-SCR-002564,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002565,DAT,metro_station,DAT-LOC-0057,,platform,M
DAT-SCR-002566,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002567,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002568,DAT,metro_station,DAT-LOC-0057,,platform,S
DAT-SCR-002569,DAT,metro_station,DAT-LOC-0057,,platform,M
DAT-SCR-002570,DAT,metro_station,DAT-LOC-0057,,platform,M
DAT-SCR-002571,DAT,metro_station,DAT-LOC-0041,,entrance_exit,L
DAT-SCR-002572,DAT,metro_station,DAT-LOC-0041,,entrance_exit,L
DAT-SCR-002573,DAT,metro_station,DAT-LOC-0041,,entrance_exit,L
DAT-SCR-002574,DAT,metro_station,DAT-LOC-0041,,entrance_exit,L
DAT-SCR-002575,DAT,metro_station,DAT-LOC-0041,,entrance_exit,L
DAT-SCR-002576,DAT,metro_station,DAT-LOC-0041,,entrance_exit,L
DAT-SCR-002577,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002578,DAT,metro_station,DAT-LOC-0041,,platform,S
DAT-SCR-002579,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002580,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002581,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002582,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002583,DAT,metro_station,DAT-LOC-0041,,platform,S
DAT-SCR-002584,DAT,metro_station,DAT-LOC-0041,,platform,S
DAT-SCR-002585,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002586,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002587,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002588,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002589,DAT,metro_station,DAT-LOC-0041,,platform,S
DAT-SCR-002590,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002591,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002592,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002593,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002594,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002595,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002596,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002597,DAT,metro_station,DAT-LOC-0041,,platform,M
DAT-SCR-002598,DAT,metro_station,DAT-LOC-0041,,platform,L
DAT-SCR-002599,DAT,metro_station,DAT-LOC-0016,,entrance_exit,S
DAT-SCR-002600,DAT,metro_station,DAT-LOC-0016,,entrance_exit,L
DAT-SCR-002601,DAT,metro_station,DAT-LOC-0016,,entrance_exit,L
DAT-SCR-002602,DAT,metro_station,DAT-LOC-0016,,entrance_exit,L
DAT-SCR-002603,DAT,metro_station,DAT-LOC-0016,,entrance_exit,L
DAT-SCR-002604,DAT,metro_station,DAT-LOC-0016,,entrance_exit,M
DAT-SCR-002605,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002606,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002607,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002608,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002609,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002610,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002611,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002612,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002613,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002614,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002615,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002616,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002617,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002618,DAT,metro_station,DAT-LOC-0016,,platform,S
DAT-SCR-002619,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002620,DAT,metro_station,DAT-LOC-0016,,platform,S
DAT-SCR-002621,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002622,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002623,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002624,DAT,metro_station,DAT-LOC-0016,,platform,S
DAT-SCR-002625,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002626,DAT,metro_station,DAT-LOC-0016,,platform,M
DAT-SCR-002627,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002628,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002629,DAT,metro_station,DAT-LOC-0016,,platform,L
DAT-SCR-002630,DAT,metro_station,DAT-LOC-0002,,entrance_exit,M
DAT-SCR-002631,DAT,metro_station,DAT-LOC-0002,,entrance_exit,L
DAT-SCR-002632,DAT,metro_station,DAT-LOC-0002,,entrance_exit,M
DAT-SCR-002633,DAT,metro_station,DAT-LOC-0002,,entrance_exit,L
DAT-SCR-002634,DAT,metro_station,DAT-LOC-0002,,platform,L
DAT-SCR-002635,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002636,DAT,metro_station,DAT-LOC-0002,,platform,M
DAT-SCR-002637,DAT,metro_station,DAT-LOC-0002,,platform,M
DAT-SCR-002638,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002639,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002640,DAT,metro_station,DAT-LOC-0002,,platform,L
DAT-SCR-002641,DAT,metro_station,DAT-LOC-0002,,platform,M
DAT-SCR-002642,DAT,metro_station,DAT-LOC-0002,,platform,M
DAT-SCR-002643,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002644,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002645,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002646,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002647,DAT,metro_station,DAT-LOC-0002,,platform,M
DAT-SCR-002648,DAT,metro_station,DAT-LOC-0002,,platform,M
DAT-SCR-002649,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002650,DAT,metro_station,DAT-LOC-0002,,platform,S
DAT-SCR-002651,DAT,metro_station,DAT-LOC-0036,,entrance_exit,L
DAT-SCR-002652,DAT,metro_station,DAT-LOC-0036,,entrance_exit,M
DAT-SCR-002653,DAT,metro_station,DAT-LOC-0036,,entrance_exit,M
DAT-SCR-002654,DAT,metro_station,DAT-LOC-0036,,entrance_exit,L
DAT-SCR-002655,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002656,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002657,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002658,DAT,metro_station,DAT-LOC-0036,,platform,S
DAT-SCR-002659,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002660,DAT,metro_station,DAT-LOC-0036,,platform,L
DAT-SCR-002661,DAT,metro_station,DAT-LOC-0036,,platform,S
DAT-SCR-002662,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002663,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002664,DAT,metro_station,DAT-LOC-0036,,platform,S
DAT-SCR-002665,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002666,DAT,metro_station,DAT-LOC-0036,,platform,S
DAT-SCR-002667,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002668,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002669,DAT,metro_station,DAT-LOC-0036,,platform,M
DAT-SCR-002670,DAT,metro_station,DAT-LOC-0036,,platform,M
